case_id,dice@0.5,precision@0.5,recall@0.5,hd95@0.5,cldice@0.5,topology_precision,topology_sensitivity,predicted_skeleton_voxels,ground_truth_skeleton_voxels,mask_path
803,0.8092419686659281,0.7808214994655672,0.8398094925275086,5.616869968215769,0.8526116217843313,0.7682119205298014,0.9578454332552693,1057,854,outputs/final_test_250_phaseb_traceable_v14/case_outputs/803/seg_mask_0.5.nii.gz
804,0.7420942144596524,0.8025718333393875,0.6900924537731135,6.137110667883831,0.7873963590652651,0.8101644245142003,0.7658730158730159,669,756,outputs/final_test_250_phaseb_traceable_v14/case_outputs/804/seg_mask_0.5.nii.gz
805,0.6840567845647199,0.5656655794202721,0.8651230646148054,19.009911968209057,0.7449765963397882,0.6184668989547039,0.9365517241379311,1148,725,outputs/final_test_250_phaseb_traceable_v14/case_outputs/805/seg_mask_0.5.nii.gz
806,0.7877871456500489,0.7553453224767149,0.8231407596552824,2.8684805304590335,0.8465468610635332,0.8154327424400417,0.8801295896328294,959,926,outputs/final_test_250_phaseb_traceable_v14/case_outputs/806/seg_mask_0.5.nii.gz
807,0.7654418903581343,0.7187283326057369,0.8186498186498187,10.272322892962443,0.8393753850108979,0.7766699900299102,0.9130952380952381,1003,840,outputs/final_test_250_phaseb_traceable_v14/case_outputs/807/seg_mask_0.5.nii.gz
808,0.7054472763618191,0.7015306846903132,0.7094078456148412,6.954814577023693,0.7646502319657964,0.7214659685863875,0.8133333333333334,955,825,outputs/final_test_250_phaseb_traceable_v14/case_outputs/808/seg_mask_0.5.nii.gz
809,0.7203179334326876,0.6990572101992715,0.7429124444950472,14.178391962325016,0.814317673378076,0.7684729064039408,0.865979381443299,203,194,outputs/final_test_250_phaseb_traceable_v14/case_outputs/809/seg_mask_0.5.nii.gz
810,0.8222204485593423,0.8125315497223624,0.8321432033345181,1.73270261266637,0.9054094781191377,0.8725490196078431,0.9408418657565415,918,879,outputs/final_test_250_phaseb_traceable_v14/case_outputs/810/seg_mask_0.5.nii.gz
811,0.8033006924742991,0.8331645890020882,0.7755035928849099,2.546875,0.8647660341382509,0.9222797927461139,0.8140043763676149,772,914,outputs/final_test_250_phaseb_traceable_v14/case_outputs/811/seg_mask_0.5.nii.gz
812,0.8364943189911141,0.7914291045549727,0.8870015800724974,2.8948976024906736,0.8932048406575801,0.8236363636363636,0.975609756097561,1100,943,outputs/final_test_250_phaseb_traceable_v14/case_outputs/812/seg_mask_0.5.nii.gz
813,0.7624169723406364,0.6364727302822146,0.9505005561735261,7.8399870459780425,0.8422026044377516,0.7306002928257687,0.9940476190476191,683,504,outputs/final_test_250_phaseb_traceable_v14/case_outputs/813/seg_mask_0.5.nii.gz
814,0.8272057515037192,0.7921248750340816,0.8655378733334989,5.082954434307866,0.894495811134834,0.8215613382899628,0.9816414686825053,1076,926,outputs/final_test_250_phaseb_traceable_v14/case_outputs/814/seg_mask_0.5.nii.gz
815,0.7563471101910676,0.7135609580892092,0.8045915913635558,10.11794799050366,0.8293350291923473,0.7606915377616015,0.9115958668197475,1099,871,outputs/final_test_250_phaseb_traceable_v14/case_outputs/815/seg_mask_0.5.nii.gz
816,0.766469962271452,0.6926910299003323,0.8578388912949328,8.002532814923834,0.8433459097544418,0.7784342688330872,0.9200680272108843,677,588,outputs/final_test_250_phaseb_traceable_v14/case_outputs/816/seg_mask_0.5.nii.gz
817,0.7308346393677682,0.6500860176781159,0.8344882729211087,9.380467155877685,0.7967968515127498,0.7049180327868853,0.9162162162162162,976,740,outputs/final_test_250_phaseb_traceable_v14/case_outputs/817/seg_mask_0.5.nii.gz
818,0.8070214266941474,0.9110243597751405,0.7243314379360862,6.900010548459158,0.8757150597342418,0.9158485273492286,0.8389513108614233,713,801,outputs/final_test_250_phaseb_traceable_v14/case_outputs/818/seg_mask_0.5.nii.gz
819,0.8696115080679506,0.8341465628758823,0.9082260495688057,0.7268617075445172,0.9308041341063776,0.89171974522293,0.9734717416378316,942,867,outputs/final_test_250_phaseb_traceable_v14/case_outputs/819/seg_mask_0.5.nii.gz
820,0.8116452864720137,0.7611722077426737,0.8692874514501434,4.758193048106368,0.8465698743170582,0.768235294117647,0.9426934097421203,850,698,outputs/final_test_250_phaseb_traceable_v14/case_outputs/820/seg_mask_0.5.nii.gz
821,0.7651933701657458,0.9371361132966168,0.6465638909998914,5.746347345270733,0.8720940503480619,0.9731343283582089,0.7900621118012422,670,805,outputs/final_test_250_phaseb_traceable_v14/case_outputs/821/seg_mask_0.5.nii.gz
822,0.8213983449313522,0.7672830288123682,0.8837262242007284,4.55617428211054,0.8748298447366915,0.7893789378937894,0.9810267857142857,1111,896,outputs/final_test_250_phaseb_traceable_v14/case_outputs/822/seg_mask_0.5.nii.gz
823,0.8159024557788082,0.7630902666238355,0.8765682656826568,1.9931523398877469,0.9217253723808674,0.9080047789725209,0.9358669833729216,837,842,outputs/final_test_250_phaseb_traceable_v14/case_outputs/823/seg_mask_0.5.nii.gz
824,0.7992343402785417,0.7312879977452994,0.881100223149316,5.865048394595583,0.8630976706170822,0.8022284122562674,0.9339622641509434,718,636,outputs/final_test_250_phaseb_traceable_v14/case_outputs/824/seg_mask_0.5.nii.gz
825,0.7975200125568984,0.6883191655095336,0.947903549274754,3.0,0.9010756513354365,0.8210526315789474,0.9983818770226537,760,618,outputs/final_test_250_phaseb_traceable_v14/case_outputs/825/seg_mask_0.5.nii.gz
826,0.7776866134266857,0.8335385276816947,0.72884947283881,3.339338869002553,0.8611433351047638,0.8555078683834049,0.866853538892782,1398,1427,outputs/final_test_250_phaseb_traceable_v14/case_outputs/826/seg_mask_0.5.nii.gz
827,0.799381095792004,0.8265813382092452,0.7739139738925743,1.8090788023967475,0.9232405327234522,0.9736585365853658,0.8777869529314616,1025,1211,outputs/final_test_250_phaseb_traceable_v14/case_outputs/827/seg_mask_0.5.nii.gz
828,0.79038110370669,0.746661887265884,0.8395385157942465,7.449137070622599,0.8581229085410131,0.7773000859845228,0.9577039274924471,1163,993,outputs/final_test_250_phaseb_traceable_v14/case_outputs/828/seg_mask_0.5.nii.gz
829,0.8288625598371675,0.7966236777278656,0.8638208720701847,2.665461108769603,0.8968717844618197,0.8681699913269731,0.927536231884058,1153,1104,outputs/final_test_250_phaseb_traceable_v14/case_outputs/829/seg_mask_0.5.nii.gz
830,0.8325854068401856,0.7634122426110099,0.9155432363193482,1.8856246018654286,0.8929840830543125,0.8123486682808717,0.9913916786226685,826,697,outputs/final_test_250_phaseb_traceable_v14/case_outputs/830/seg_mask_0.5.nii.gz
