case_id,plain_dice@0.5,attention_dice@0.5,difference_dice@0.5,plain_cldice@0.5,attention_cldice@0.5,difference_cldice@0.5,plain_precision@0.5,attention_precision@0.5,difference_precision@0.5,plain_recall@0.5,attention_recall@0.5,difference_recall@0.5,plain_hd95@0.5,attention_hd95@0.5,difference_hd95@0.5
833,0.8275681341719078,0.8378429220881016,0.01027478791619385,0.9065145469372062,0.9116910920978661,0.005176545160659907,0.7742651936888864,0.7956352160061929,0.02137002231730656,0.888752772903354,0.8847796576499023,-0.003973115253451676,2.295722101174337,2.1794608487110874,-0.11626125246324959
834,0.8061681274149467,0.821221304737249,0.015053177322302269,0.8883558801633805,0.9131304067777047,0.02477452661432422,0.8000607931163487,0.8497575095853541,0.04969671646900542,0.8123694207027541,0.7945394112060779,-0.017830009496676236,2.7635227985411377,2.171608009668469,-0.5919147888726686
835,0.7696953060664288,0.7773413730154339,0.007646066949005159,0.8724388385844847,0.880850483298048,0.008411644713563371,0.7161586923207901,0.7280577527546545,0.01189906043386435,0.8318829113924051,0.8337816455696202,0.001898734177215089,3.3984375,3.038254029673642,-0.360183470326358
836,0.8263473053892215,0.841239945065725,0.01489263967650345,0.9176902417505477,0.927813398187044,0.010123156436496306,0.7767133130324699,0.8489348222063832,0.07222150917391323,0.8827578161455903,0.8336833100015555,-0.04907450614403486,1.1855002178833889,1.03483481158347,-0.15066540629991887
837,0.7986942627110507,0.8029697942827343,0.0042755315716835884,0.8727738813123431,0.8601307436135659,-0.01264313769877723,0.7369833194117498,0.7412897504117573,0.0043064310000074935,0.871684330279624,0.8758457577390576,0.004161427459433598,3.7735913759862516,3.7897569665909248,0.016165590604673152
838,0.7634807417974322,0.7924198642564344,0.02893912245900221,0.8535486893667958,0.8742178719522081,0.020669182585412282,0.7068768160605794,0.7731191607933126,0.06624234473273316,0.8299390054791688,0.8127089148488921,-0.017230090630276695,7.663197479106544,3.857260182528871,-3.805937296577673
839,0.8155440593802447,0.835097178454981,0.019553119074736336,0.9366126518499541,0.9562876647548836,0.019675012904929456,0.7442212959454338,0.7967674661105318,0.052546170165097994,0.901986298748517,0.8773010830877569,-0.024685215660760096,0.9096531603145852,0.6045608111795392,-0.305092349135046
840,0.7945978856478663,0.8014588358373775,0.006860950189511272,0.8965058341217282,0.8876853148369414,-0.008820519284786887,0.771662008170286,0.8168651146259108,0.045203106455624864,0.8189389617798061,0.7866229321163719,-0.032316029663434165,3.395427905884986,3.9314168808135017,0.5359889749285158
841,0.7852128576706762,0.8271519452979617,0.04193908762728549,0.8836459335609186,0.9266181169651481,0.04297218340422948,0.7225643156662007,0.7974715233445988,0.07490720767839809,0.8597563716456151,0.8591270733132558,-0.0006292983323593626,2.8769869365375667,0.8095744354916121,-2.0674125010459545
842,0.7147566354561634,0.7462995055408048,0.031542870084641406,0.8039862145208483,0.8550096369237389,0.051023422402890595,0.6920610183714448,0.7415716136370818,0.04951059526563695,0.7389912954429083,0.7510880696364567,0.012096774193548376,8.545326620044591,5.659412153470673,-2.885914466573918
843,0.7495960647732577,0.7610784240709019,0.011482359297644185,0.8473687424433018,0.8367984007381208,-0.010570341705181008,0.6819429019402887,0.7141160027952481,0.03217310085495939,0.8321508290816326,0.8146524234693877,-0.017498405612244916,2.842912105645885,2.29600124218206,-0.5469108634638249
844,0.80818219009955,0.8350283317389064,0.026846141639356502,0.8438518941516943,0.8751883387311887,0.03133644457949447,0.7439431598503679,0.8235499041978749,0.07960674434750703,0.8845637183199498,0.8468312486939908,-0.037732469625959,9.987132192327731,3.8242172537343855,-6.162914938593346
845,0.7964591838166183,0.8032149995777146,0.0067558157610962954,0.9223851393391622,0.8962130278983708,-0.026172111440791457,0.8159763143522378,0.8258365173092509,0.009860202957013064,0.7778538937907601,0.781799747903765,0.003945854113004965,2.5,4.666439260284997,2.1664392602849967
846,0.8128720040975644,0.8301967265554193,0.01732472245785488,0.9383392710331598,0.9483148245105177,0.009975553477357901,0.7785634536657983,0.7996850285870793,0.021121574921281083,0.8503436553100289,0.863129110930456,0.0127854556204271,1.0561513279077985,0.66796875,-0.38818257790779853
847,0.8100958333950499,0.8413072232796722,0.031211389884622354,0.8523676374314483,0.8816965582340982,0.029328920802649927,0.7544972961041828,0.8487550854353133,0.09425778933113049,0.8745402795100579,0.8339889347276855,-0.04055134478237232,3.6775264022781844,2.282299897530039,-1.3952265047481456
